sale_id;data_venda;ano;mes;loja;bairro_entrega;canal;tipo_cliente;categoria;produto;unidade;quantidade;custo_unitario;preco_venda_unitario;promocao;perda_quebra_custo;receita_total;custo_total;lucro_total;margem_lucro;fornecedor;forma_pagamento
HF202502713;2025-10-29;2025;10;Hortfruit Santana;Vila Mariana;Retirada;Restaurante;Legume;Cenoura;kg;10,85;2.5;4.5;0;0,0;48,82;27,12;21,7;0,4445;Importadora;Vale-alimentação
HF202502714;2025-03-26;2025;3;Hortfruit Tatuapé;Pinheiros;Loja física;Lanchonete;Legume;Batata inglesa;kg;9,46;4.99;5.99;0;0,0;56,67;47,21;9,46;0,1669;Cooperativa;Dinheiro
HF202502715;2025-03-30;2025;3;Hortfruit Tatuapé;Bela Vista;Feira (parceiro);Padaria;Verdura;Alface crespa;un;13,0;1.5;2.0;1;0,0;26,0;19,5;6,5;0,25;Cooperativa;Débito
HF202502716;2025-08-26;2025;8;Hortfruit Tatuapé;Lapa;Loja física;Padaria;Legume;Pimentão verde;kg;4,83;4.5;7.99;0;0,0;38,59;21,73;16,86;0,4369;Distribuidor regional;Débito
HF202502717;2025-11-28;2025;11;Hortfruit Santo Amaro;Tatuapé;Feira (parceiro);Restaurante;Legume;Cenoura;kg;11,82;4.99;5.99;0;0,0;70,8;58,98;11,82;0,1669;Importadora;Pix
HF202502718;2025-01-31;2025;1;Hortfruit Santana;Butantã;Retirada;Cozinha industrial;Fruta;Mamão papaya;kg;11,95;6.99;8.99;0;0,0;107,43;83,53;23,9;0,2225;Cooperativa;Dinheiro
HF202502719;2025-12-12;2025;12;Hortfruit Moema;Brooklin;Delivery app;Cozinha industrial;Verdura;Couve manteiga;maço;21,0;2.0;3.99;0;0,0;83,79;42,0;41,79;0,4987;Distribuidor regional;Pix
HF202502720;2025-04-08;2025;4;Hortfruit Santo Amaro;Tatuapé;Delivery app;PF;Verdura;Salsinha;maço;17,0;2.0;3.0;0;0,0;51,0;34,0;17,0;0,3333;CEAGESP (atacado);Dinheiro
HF202502721;2025-06-21;2025;6;Hortfruit Tatuapé;Santana;Retirada;Padaria;Legume;Alho;kg;18,15;19.0;22.5;1;86,21;408,37;344,85;-22,69;-0,0556;Distribuidor regional;Dinheiro
HF202502722;2025-03-12;2025;3;Hortfruit Moema;Santana;Feira (parceiro);Cozinha industrial;Legume;Tomate italiano;kg;3,99;7.99;13.0;0;0,0;51,87;31,88;19,99;0,3854;CEAGESP (atacado);Vale-alimentação
HF202502723;2025-02-21;2025;2;Hortfruit Pinheiros;Santo Amaro;Loja física;Lanchonete;Legume;Abóbora cabotiá;kg;3,5;4,5;6,0;1;0,0;21,0;15,75;5,25;0,25;Importadora;Débito
HF202502724;2025-01-08;2025;1;Hortfruit Pinheiros;Bela Vista;Retirada;Mercado;Fruta;Maracujá;kg;14,96;10.99;14.99;0;0,0;224,25;164,41;59,84;0,2668;CEAGESP (atacado);Dinheiro
HF202502725;2025-08-02;2025;8;Hortfruit Santo Amaro;Pinheiros;WhatsApp;PF;Legume;Alho;kg;3,72;16.5;22.5;1;0,0;83,7;61,38;22,32;0,2667;Cooperativa;Dinheiro
HF202502726;2025-07-26;2025;7;Hortfruit Tatuapé;Santo Amaro;Retirada;Padaria;Legume;Cebola;kg;7,97;2.99;5.0;0;0,0;39,85;23,83;16,02;0,402;Distribuidor regional;Dinheiro
HF202502727;2025-11-17;2025;11;Hortfruit Tatuapé;Butantã;Delivery app;Restaurante;Fruta;Coco verde;un;36,0;4.5;7.5;0;0,0;270,0;162,0;108,0;0,4;Importadora;Vale-alimentação
HF202502728;2025-04-22;2025;4;Hortfruit Moema;Brooklin;Feira (parceiro);PF;Fruta;Abacate;kg;11,97;6.5;8.0;0;0,0;95,76;77,81;17,95;0,1874;Distribuidor regional;Pix
HF202502729;2025-12-16;2025;12;Hortfruit Santana;Santo Amaro;WhatsApp;Cozinha industrial;Legume;Batata inglesa;kg;4,51;2.5;4.99;0;0,0;22,5;11,27;11,23;0,4991;Cooperativa;Vale-alimentação
HF202502730;2025-09-13;2025;9;Hortfruit Santo Amaro;Brooklin;Feira (parceiro);Cozinha industrial;Verdura;Couve manteiga;maço;5,0;1.99;3.5;0;0,0;17,5;9,95;7,55;0,4314;Importadora;Crédito
HF202502731;2025-02-30;2025;10;Hortfruit Pinheiros;Vila Mariana;Retirada;Mercado;Verdura;Repolho;kg;3,75;3.5;5.0;0;0,0;18,75;13,12;5,63;0,3003;Importadora;Dinheiro
HF202502732;2025-04-11;2025;4;Hortfruit Tatuapé;Butantã;Retirada;PF;Verdura;Cheiro-verde;maço;19,0;1.5;2.5;0;0,0;47,5;28,5;19,0;0,4;Importadora;Pix
HF202503480;2025-01-17;2025;1;Hortfruit Tatuapé;Butantã;Delivery app;Lanchonete;Legume;Cebola;kg;10,8;3.5;5.5;0;0,0;59,4;37,8;21,6;0,3636;Cooperativa;Crédito
HF202502734;2025-12-13;2025;12;Hortfruit Tatuapé;Butantã;Loja física;Restaurante;Legume;Abóbora cabotiá;kg;1,33;4.0;7.0;0;0,0;9,31;5,32;3,99;0,4286;CEAGESP (atacado);Débito
HF202501794;2025-02-02;2025;2;Hortfruit Santana;Brooklin;Retirada;PF;Legume;Tomate cereja;bandeja;3,0;5.5;8.99;0;0,0;26,97;16,5;10,47;0,3882;Produtor local;Crédito
HF202502736;2025-09-09;2025;9;Hortfruit Pinheiros;Tatuapé;WhatsApp;Restaurante;Legume;Abobrinha;kg;17,58;4.5;7.5;0;0,0;131,85;79,11;52,74;0,4;Produtor local;Crédito
HF202502737;2025-04-12;2025;4;Hortfruit Pinheiros;Tatuapé;Delivery app;Padaria;Fruta;Maçã fuji;kg;10,58;9.99;13.5;0;26,42;142,83;105,69;10,72;0,0751;Importadora;Vale-alimentação
HF202502738;2025-11-09;2025;11;Hortfruit Santo Amaro;Santana;Loja física;Cozinha industrial;Verdura;Rúcula;maço;23,0;2.0;3.99;0;0,0;91,77;46,0;45,77;0,4987;Cooperativa;Vale-alimentação
HF202502739;2025-10-28;2025;10;Hortfruit Santana;Santo Amaro;WhatsApp;Lanchonete;verdura;Rúcula;maço;28,0;2.0;3.99;0;0,0;111,72;56,0;55,72;0,4987;Produtor local;Crédito
HF202502740;2025-01-16;2025;1;Hortfruit Pinheiros;Moema;Feira (parceiro);Mercado;Legume;Brócolis;un;15,0;5.5;6.0;0;0,0;90,0;82,5;7,5;0,0833;Distribuidor regional;Débito
HF202502741;2025-04-30;2025;4;Hortfruit Vila Mariana;Ipiranga;Retirada;Mercado;Fruta;Maçã fuji;kg;5,68;7.99;12.0;0;0,0;68,16;45,38;22,78;0,3342;Distribuidor regional;Pix
HF202502742;2025-06-20;2025;6;Hortfruit Moema;Bela Vista;Delivery app;Cozinha industrial;Legume;Brócolis;un;22,0;3.99;6.5;0;0,0;143,0;87,78;55,22;0,3862;CEAGESP (atacado);Débito
HF202502743;2025-05-18;2025;5;Hortfruit Vila Mariana;Santo Amaro;WhatsApp;Padaria;Legume;Couve-flor;un;20,0;6.5;11.5;0;0,0;230,0;130,0;100,0;0,4348;Produtor local;Pix
HF202502744;2025-08-23;2025;8;Hortfruit Moema;Santana;Delivery app;Restaurante;Fruta;Banana nanica;kg;5,41;5.5;8.5;0;0,0;45,98;29,76;16,22;0,3528;Cooperativa;Dinheiro
HF202502745;2025-11-17;2025;11;Hortfruit Santana;Brooklin;Retirada;Lanchonete;Verdura;Cebolinha;maço;25,0;1.5;2.5;0;9,38;62,5;37,5;15,62;0,2499;Importadora;Vale-alimentação
HF202502746;2025-04-13;2025;4;Hortfruit Vila Mariana;Moema;Delivery app;PF;Fruta;Melancia;kg;3,59;1.5;3.5;0;0,0;13,14;5,38;9,08;0,4898;Importadora;Crédito
HF202502747;2025-11-02;2025;11;Hortfruit Vila Mariana;Ipiranga;Loja física;Lanchonete;Verdura;Cebolinha;maço;18,0;1.5;2.5;0;0,0;45,0;27,0;18,0;0,4;Importadora;Pix
HF202502748;2025-10-26;2025;10;Hortfruit Santana;Bela Vista;Delivery app;Mercado;Legume;Alho;kg;8,62;17.5;24.0;0;0,0;206,88;150,85;56,03;0,2708;Importadora;Dinheiro
HF202502749;2025-04-02;2025;4;Hortfruit Tatuapé;Moema;Delivery app;Padaria;Verdura;Repolho;kg;5,26;2.99;4.0;0;0,0;21,04;15,73;5,31;0,2524;CEAGESP (atacado);Pix
HF202502750;2025-03-31;2025;3;Hortfruit Santana;Lapa;Loja física;Padaria;Fruta;Melancia;kg;13,13;1.5;2.99;0;0,0;39,26;19,7;19,56;0,4982;Cooperativa;Vale-alimentação
HF202502751;2025-05-04;2025;5;Hortfruit Pinheiros;Ipiranga;Delivery app;PF;Fruta;Morango;bandeja;2,0;7.0;13.5;0;3,5;27,0;14,0;9,5;0,3519;Importadora;Vale-alimentação
HF202502752;2025-07-09;2025;7;Hortfruit Santo Amaro;Butantã;Loja física;Padaria;Fruta;Tangerina ponkan;kg;7,55;4.5;6.99;0;0,0;52,77;33,98;18,79;0,3561;Produtor local;Vale-alimentação
HF202502753;2025-02-13;2025;2;Hortfruit Pinheiros;Butantã;Delivery app;Padaria;Fruta;Banana prata;kg;8,34;4.0;7.5;0;0,0;62,55;33,36;29,19;0,4667;CEAGESP (atacado);Débito
HF202502754;2025-08-03;2025;8;Hortfruit Tatuapé;Bela Vista;WhatsApp;Restaurante;Fruta;Laranja pera;kg;19,92;3.5;5.5;0;0,0;109,56;69,72;39,84;0,3636;Importadora;Dinheiro
HF202502755;2025-09-27;2025;9;Hortfruit Moema;Butantã;Retirada;Padaria;Fruta;  Maçã fuji  ;kg;14,45;10.0;14.99;0;36,12;216,61;144,5;35,99;0,1662;Cooperativa;Crédito
HF202502756;2025-05-20;2025;5;Hortfruit Moema;Butantã;Delivery app;Padaria;Fruta;  Mamão formosa  ;kg;9,17;7.5;13.5;0;0,0;123,8;68,78;55,02;0,4444;Cooperativa;Vale-alimentação
HF202502757;2025-04-25;2025;4;Hortfruit Santo Amaro;Ipiranga;Retirada;Padaria;Fruta;Limão taiti;kg;1,09;4.0;5.5;0;0,0;6,0;4,36;1,64;0,2733;CEAGESP (atacado);Dinheiro
HF202502758;2025-08-20;2025;8;Hortfruit Pinheiros;Santo Amaro;Delivery app;Mercado;Legume;Abóbora cabotiá;kg;14,09;4.5;9.5;0;0,0;133,85;63,41;70,44;0,5263;CEAGESP (atacado);Vale-alimentação
HF202502759;2025-04-11;2025;4;Hortfruit Santo Amaro;Ipiranga;Feira (parceiro);Cozinha industrial;Fruta;Morango;bandeja;14,0;5.99;9.5;0;0,0;133,0;83,86;49,14;0,3695;Produtor local;Dinheiro
HF202502760;2025-02-19;2025;2;Hortfruit Vila Mariana;Bela Vista;WhatsApp;Restaurante;Legume;Couve-flor;un;31,0;3.99;6.5;0;0,0;201,5;123,69;77,81;0,3862;Distribuidor regional;Dinheiro
HF202502761;2025-08-20;2025;8;Hortfruit Moema;Pinheiros;Feira (parceiro);Mercado;Fruta;Laranja pera;kg;10,79;4.0;6.0;0;10,79;64,74;43,16;10,79;0,1667;Distribuidor regional;Vale-alimentação
HF202502762;2025-06-10;2025;6;Hortfruit Vila Mariana;Butantã;Loja física;Mercado;Verdura;Alface americana;un;10,0;2.99;4.0;0;0,0;40,0;29,9;10,1;0,2525;Importadora;Dinheiro
HF202502763;2025-11-28;2025;11;Hortfruit Pinheiros;Santo Amaro;Loja física;PF;Legume;Berinjela;kg;3,7;4.99;8.5;0;4,62;31,45;18,46;8,37;0,2661;Importadora;Crédito
HF202502764;2025-07-25;2025;7;Hortfruit Pinheiros;Tatuapé;Feira (parceiro);Restaurante;Legume;Tomate cereja;bandeja;13,0;8.0;10.0;0;0,0;130,0;104,0;26,0;0,2;Distribuidor regional;Crédito
HF202502765;2025-12-02;2025;12;Hortfruit Vila Mariana;Butantã;WhatsApp;Mercado;Verdura;  Cheiro-verde  ;maço;19,0;1.0;2.5;0;0,0;47,5;19,0;28,5;0,6;Importadora;Crédito
HF202502766;2025-06-19;2025;6;Hortfruit Moema;Pinheiros;Feira (parceiro);PF;Fruta;Mamão formosa;kg;12,94;7.5;10.5;0;0,0;135,87;97,05;38,82;0,2857;Distribuidor regional;Pix
HF202502767;2025-10-24;2025;10;Hortfruit Santo Amaro;Bela Vista;Retirada;Restaurante;Legume;Batata inglesa;kg;8,39;4.99;8.5;0;0,0;71,31;41,87;29,44;0,4128;CEAGESP (atacado);Pix
HF202502768;2025-09-16;2025;9;Hortfruit Moema;Santana;Retirada;Restaurante;Verdura;Salsinha;maço;6,0;1.0;2.5;0;0,0;15,0;6,0;9,0;0,6;Distribuidor regional;Débito
HF202502769;2025-07-30;2025;7;Hortfruit Santana;Moema;Retirada;Padaria;Fruta;Morango;bandeja;10,0;6.99;9.99;0;0,0;99,9;69,9;30,0;0,3003;Produtor local;Dinheiro
HF202502770;2025-03-03;2025;3;Hortfruit Pinheiros;Brooklin;Loja física;Mercado;Legume;Tomate italiano;kg;4,33;6.5;8.5;0;0,0;36,8;28,14;8,66;0,2353;Produtor local;Pix
HF202502771;2025-12-13;2025;12;Hortfruit Santo Amaro;Butantã;Retirada;Lanchonete;Verdura;Cebolinha;maço;9,0;1.99;3.0;0;0,0;27,0;17,91;9,09;0,3367;Produtor local;Dinheiro
HF202502772;2025-11-25;2025;11;Hortfruit Pinheiros;Santana;WhatsApp;Mercado;Fruta;Goiaba;kg;0,74;6.5;9.5;0;0,0;7,03;4,81;2,22;0,3158;Produtor local;Pix
HF202502773;2025-06-22;2025;6;Hortfruit Santana;Pinheiros;Retirada;Padaria;Fruta;Uva itália;kg;16,69;15.99;20.0;0;0,0;333,8;266,87;66,93;0,2005;Distribuidor regional;Dinheiro
HF202502774;2025-06-07;2025;6;Hortfruit Pinheiros;Bela Vista;Feira (parceiro);Mercado;Fruta;Goiaba;kg;13,36;6.5;7.5;1;0,0;100,2;86,84;13,36;0,1333;CEAGESP (atacado);Crédito
HF202502775;2025-09-02;2025;9;Hortfruit Santana;Santana;Loja física;Lanchonete;Fruta;Kiwi;kg;15,31;18.0;22.5;0;0,0;344,48;275,58;68,9;0,2;Distribuidor regional;Crédito
HF202502776;2025-11-02;2025;11;Hortfruit Santo Amaro;Santana;Loja física;PF;Fruta;Maçã fuji;kg;4,41;6.99;11.5;0;0,0;50,72;30,83;19,89;0,3922;CEAGESP (atacado);Vale-alimentação
HF202502777;2025-03-30;2025;3;Hortfruit Tatuapé;Moema;Delivery app;Padaria;Verdura;Alface crespa;un;24,0;1.5;2.5;0;0,0;60,0;36,0;24,0;0,4;Cooperativa;Dinheiro
HF202502778;2025-02-20;2025;2;Hortfruit Santo Amaro;Santana;Delivery app;Mercado;Legume;Pimentão verde;kg;11,98;5.5;8.99;0;16,47;107,7;65,89;25,34;0,2353;Produtor local;Pix
HF202502779;2025-08-18;2025;8;Hortfruit Santana;Pinheiros;Delivery app;Cozinha industrial;Verdura;Agrião;maço;9,0;3.0;6.0;0;0,0;54,0;27,0;27,0;0,5;CEAGESP (atacado);Vale-alimentação
HF202502780;2025-06-10;2025;6;Hortfruit Vila Mariana;Butantã;Loja física;Restaurante;Legume;Cenoura;kg;15,97;4.5;6.99;1;0,0;111,63;71,87;39,76;0,3562;Distribuidor regional;Crédito
HF202502781;2025-04-29;2025;4;Hortfruit Tatuapé;Santana;Delivery app;PF;Legume;Vagem;kg;13,44;10.0;16.99;0;0,0;228,35;134,4;93,95;0,4114;Produtor local;Dinheiro
HF202502782;2025-12-17;2025;12;Hortfruit Tatuapé;Brooklin;Feira (parceiro);PF;Fruta;Coco verde;un;4,0;3.5;4.5;0;0,0;18,0;14,0;4,0;0,2222;CEAGESP (atacado);Débito
HF202502783;2025-10-24;2025;10;Hortfruit Pinheiros;Ipiranga;Delivery app;Cozinha industrial;Legume;Batata doce;kg;16,75;4.5;9.0;0;0,0;150,75;75,38;75,37;0,5;Distribuidor regional;Vale-alimentação
HF202502784;2025-09-24;2025;9;Hortfruit Pinheiros;Brooklin;Feira (parceiro);Padaria;Fruta;Uva itália;kg;4,77;13.5;20.99;0;0,0;100,12;64,39;35,73;0,3569;Importadora;Crédito
HF202502785;2025-05-02;2025;5;Hortfruit Tatuapé;Tatuapé;Retirada;Mercado;Legume;Pimentão verde;kg;18,06;8.0;8.99;1;0,0;162,36;144,48;17,88;0,1101;CEAGESP (atacado);Pix
HF202502786;2025-01-26;2025;1;Hortfruit Pinheiros;Lapa;WhatsApp;Padaria;Verdura;Espinafre;maço;16,0;2.5;3.99;1;0,0;63,84;40,0;23,84;0,3734;Cooperativa;Crédito
HF202502787;2025-02-25;2025;2;Hortfruit Santana;Vila Mariana;Feira (parceiro);Cozinha industrial;Fruta;Uva vitória;kg;16,75;9.99;14.0;0;0,0;234,5;167,33;67,17;0,2864;CEAGESP (atacado);Vale-alimentação
HF202502788;2025-01-02;2025;1;Hortfruit Tatuapé;Santana;Retirada;Restaurante;Fruta;Goiaba;kg;8,72;6.5;8.5;0;0,0;74,12;56,68;17,44;0,2353;CEAGESP (atacado);Pix
HF202502789;2025-06-02;2025;6;Hortfruit Santo Amaro;Brooklin;WhatsApp;PF;Legume;Beterraba;kg;2,31;4.99;6.5;0;0,0;15,02;11,53;3,49;0,2324;Distribuidor regional;Pix
HF202502790;2025-06-07;2025;6;Hortfruit Pinheiros;Butantã;Loja física;Mercado;Legume;Abobrinha;kg;6,15;3.5;5.5;0;0,0;33,83;21,53;12,3;0,3636;Cooperativa;Vale-alimentação
HF202502791;2025-04-04;2025;4;Hortfruit Santo Amaro;Santana;Retirada;Mercado;Fruta;Maçã fuji;kg;8,06;9.0;14.99;0;0,0;120,82;72,54;48,28;0,3996;Cooperativa;Pix
HF202502792;2025-01-30;2025;1;Hortfruit Santo Amaro;Vila Mariana;Feira (parceiro);Padaria;Fruta;Limão taiti;kg;11,3;3.99;5.0;0;0,0;56,5;45,09;11,41;0,2019;Cooperativa;Vale-alimentação
HF202502793;2025-03-28;2025;3;Hortfruit Santo Amaro;Moema;Feira (parceiro);Mercado;Legume;Brócolis;un;22,0;3.99;5.0;0;0,0;110,0;87,78;22,22;0,202;Produtor local;Pix
HF202502794;2025-02-30;2025;3;Hortfruit Tatuapé;Pinheiros;Delivery app;Restaurante;Fruta;Coco verde;un;5,0;3.99;6.99;0;0,0;34,95;19,95;15,0;0,4292;Produtor local;Vale-alimentação
HF202502795;2025-06-22;2025;6;Hortfruit Moema;Vila Mariana;WhatsApp;Restaurante;Fruta;Limão taiti;kg;4,8;5.5;7.5;0;0,0;36,0;26,4;9,6;0,2667;Produtor local;Crédito
HF202502796;2025-03-23;2025;3;Hortfruit Pinheiros;Santana;Delivery app;PF;Fruta;Mamão formosa;kg;7,13;7.5;14.5;0;0,0;103,39;53,48;49,91;0,4827;;Dinheiro
HF202502797;2025-11-14;2025;11;Hortfruit Santo Amaro;Tatuapé;Retirada;Restaurante;Fruta;Melão amarelo;kg;11,72;5.99;8.5;0;0,0;99,62;70,2;29,42;0,2953;Produtor local;Débito
HF202502798;2025-09-09;2025;9;Hortfruit Tatuapé;Moema;Loja física;Padaria;Fruta;Laranja pera;kg;7,51;3.99;4.5;1;7,49;33,8;29,96;-3,65;-0,108;Produtor local;Crédito
HF202502799;2025-03-21;2025;3;Hortfruit Vila Mariana;Ipiranga;WhatsApp;Lanchonete;Legume;Pimentão vermelho;kg;11,05;6.5;8.5;1;0,0;93,93;71,83;22,1;0,2353;Distribuidor regional;Pix
HF202502800;2025-06-06;2025;6;Hortfruit Santo Amaro;Moema;Loja física;Cozinha industrial;Fruta;Kiwi;kg;6,68;22.0;32.99;0;0,0;220,37;146,96;73,41;0,3331;Distribuidor regional;Crédito
HF202502801;2025-06-21;2025;6;Hortfruit Tatuapé;Bela Vista;WhatsApp;Mercado;Fruta;Coco verde;un;13,0;4.5;5.5;0;0,0;71,5;58,5;13,0;0,1818;CEAGESP (atacado);Débito
HF202502802;2025-07-22;2025;7;Hortfruit Pinheiros;Vila Mariana;WhatsApp;Lanchonete;FRUTA;Tangerina ponkan;kg;3,03;4.5;7.0;0;0,0;21,21;13,63;7,58;0,3574;Produtor local;Vale-alimentação
HF202502803;2025-03-13;2025;3;Hortfruit Pinheiros;Tatuapé;WhatsApp;Cozinha industrial;Fruta;Tangerina ponkan;kg;16,39;4.5;6.99;0;0,0;114,57;73,75;40,82;0,3563;CEAGESP (atacado);Pix
HF202502804;2025-05-21;2025;5;Hortfruit Vila Mariana;Santo Amaro;Feira (parceiro);Cozinha industrial;Fruta;Abacaxi;un;20,0;5.5;4.14;0;0,0;130,0;110,0;20,0;0,1538;Cooperativa;Débito
HF202502805;2025-03-17;2025;3;Hortfruit Tatuapé;Tatuapé;Loja física;Restaurante;Verdura;Alface crespa;un;39,0;1.5;2.5;0;0,0;97,5;58,5;39,0;0,4;Cooperativa;Dinheiro
HF202502806;2025-11-17;2025;11;Hortfruit Moema;Lapa;Retirada;PF;Fruta;Manga palmer;kg;4,74;6.5;8.0;0;0,0;37,92;30,81;7,11;0,1875;Produtor local;Débito
HF202502807;2025-09-29;2025;9;Hortfruit Santo Amaro;Tatuapé;Feira (parceiro);Padaria;Fruta;Laranja pera;kg;17,11;3.5;4.5;1;0,0;77,0;59,88;17,12;0,2223;Distribuidor regional;Dinheiro
HF202502808;2025-01-27;2025;1;Hortfruit Tatuapé;Vila Mariana;Retirada;Padaria;Fruta;Banana nanica;kg;8,38;3.5;5.99;0;0,0;50,2;29,33;20,87;0,4157;CEAGESP (atacado);Pix
HF202502809;2025-04-19;2025;4;Hortfruit Santo Amaro;Brooklin;Retirada;Cozinha industrial;Legume;Tomate cereja;bandeja;8,0;4.99;8.99;0;0,0;71,92;39,92;32,0;0,4449;Importadora;Pix
HF202502810;2025-10-22;2025;10;Hortfruit Moema;Vila Mariana;Delivery app;Mercado;Fruta;Laranja pera;kg;19,1;4.0;4.99;1;0,0;95,31;76,4;18,91;0,1984;Produtor local;Dinheiro
HF202502811;2025-09-28;2025;9;Hortfruit Vila Mariana;Lapa;Loja física;Cozinha industrial;Fruta;Maçã gala;kg;10,32;9.5;13.99;1;0,0;144,38;98,04;46,34;0,321;CEAGESP (atacado);Pix
HF202502812;2025-07-15;2025;7;Hortfruit Santana;Ipiranga;Delivery app;Mercado;Fruta;Abacate;kg;12,16;6.0;11.99;0;0,0;145,8;72,96;72,84;0,4996;Cooperativa;Vale-alimentação
HF202502813;2025-03-28;2025;3;Hortfruit Vila Mariana;Lapa;WhatsApp;Restaurante;Fruta;Abacate;kg;12,18;5.5;7.99;0;0,0;97,32;66,99;30,33;0,3117;Cooperativa;Débito
HF202502814;2025-03-30;2025;3;Hortfruit Tatuapé;Ipiranga;Feira (parceiro);Cozinha industrial;Verdura;Coentro;maço;9,0;2.99;3.99;0;0,0;35,91;26,91;9,0;0,2506;Distribuidor regional;Débito
HF202502815;2025-04-09;2025;4;Hortfruit Vila Mariana;Lapa;WhatsApp;Padaria;Legume;Batata inglesa;kg;15,39;4.99;6.5;0;0,0;100,03;76,8;23,23;0,2322;CEAGESP (atacado);Vale-alimentação
HF202502816;2025-06-07;2025;6;Hortfruit Pinheiros;Ipiranga;Retirada;PF;Legume;Tomate italiano;kg;13,87;6.5;8.0;1;0,0;110,96;90,16;20,8;0,1875;Cooperativa;Crédito
HF202502817;2025-05-03;2025;5;Hortfruit Tatuapé;Pinheiros;Delivery app;Cozinha industrial;Legume;Pimentão vermelho;kg;3,4;9.0;17.5;0;0,0;59,5;30,6;28,9;0,4857;CEAGESP (atacado);Vale-alimentação
HF202502818;2025-02-22;2025;2;Hortfruit Pinheiros;Santo Amaro;Delivery app;Lanchonete;Verdura;Cheiro-verde;maço;10,0;1.5;2.99;0;0,0;29,9;15,0;14,9;0,4983;Cooperativa;Crédito
HF202502819;2025-11-14;2025;11;Hortfruit Santo Amaro;Vila Mariana;Loja física;Lanchonete;Fruta;Limão taiti;kg;7,45;5.5;7.5;0;0,0;55,88;40,98;14,9;0,2666;Importadora;Crédito
HF202502820;2025-05-13;2025;5;Hortfruit Santana;Pinheiros;Feira (parceiro);Cozinha industrial;Verdura;Repolho;kg;3,79;2.5;3.5;0;0,0;13,27;9,47;3,8;0,2864;Importadora;Pix
HF202502821;2025-12-27;2025;12;Hortfruit Santana;Pinheiros;Delivery app;Padaria;Legume;Batata inglesa;kg;5,7;4.99;6.99;0;0,0;39,84;28,44;11,4;0,2861;Cooperativa;Dinheiro
HF202502822;2025-06-26;2025;6;Hortfruit Tatuapé;Lapa;Retirada;Lanchonete;Fruta;Maçã gala;kg;2,48;9.5;13.99;0;0,0;34,7;23,56;11,14;0,321;Importadora;Vale-alimentação
HF202502823;2025-05-27;2025;5;Hortfruit Tatuapé;Santana;Loja física;Padaria;Fruta;Coco verde;un;18,0;3.5;5.5;0;0,0;99,0;63,0;36,0;0,3636;CEAGESP (atacado);Dinheiro
HF202502824;2025-07-13;2025;7;Hortfruit Moema;Tatuapé;Retirada;PF;Legume;Batata inglesa;kg;18,76;4.0;5.5;0;0,0;103,18;75,04;28,14;0,2727;Produtor local;Pix
HF202502825;2025-06-09;2025;6;Hortfruit Tatuapé;Vila Mariana;Delivery app;Cozinha industrial;Legume;Abobrinha;kg;3,04;4.99;5.99;1;0,0;18,21;15,17;3,04;0,1669;Importadora;Crédito
HF202502826;2025-05-27;2025;5;Hortfruit Tatuapé;Butantã;WhatsApp;Cozinha industrial;Verdura;Alface crespa;un;28,0;1.99;2.99;0;0,0;83,72;55,72;28,0;0,3344;Produtor local;Crédito
HF202502827;2025-09-12;2025;9;Hortfruit Santo Amaro;Butantã;Delivery app;Cozinha industrial;Fruta;Banana prata;kg;9,5;4.5;7.5;0;0,0;71,25;42,75;28,5;0,4;CEAGESP (atacado);Dinheiro
HF202502828;2025-11-28;2025;11;Hortfruit Pinheiros;Santana;Retirada;Mercado;Legume;  Couve-flor  ;un;17,0;3.5;6.5;0;0,0;110,5;59,5;51,0;0,4615;CEAGESP (atacado);Pix
HF202502829;2025-07-16;2025;7;Hortfruit Pinheiros;Santo Amaro;WhatsApp;Padaria;Fruta;Mamão formosa;kg;7,19;6.5;9.0;0;11,68;64,71;46,73;6,3;0,0974;CEAGESP (atacado);Crédito
HF202502830;2025-10-25;2025;10;Hortfruit Moema;Ipiranga;WhatsApp;Cozinha industrial;Fruta;Maçã fuji;kg;19,62;8.99;12.0;0;0,0;235,44;176,38;59,06;0,2508;Importadora;Débito
HF202502831;2025-02-17;2025;2;Hortfruit Santana;Lapa;Delivery app;Cozinha industrial;Legume;Alho;kg;19,81;19.5;27.5;0;0,0;544,77;386,29;158,48;0,2909;Importadora;Dinheiro
HF202502832;2025-02-12;2025;2;Hortfruit Pinheiros;Lapa;WhatsApp;Restaurante;Verdura;Cebolinha;maço;26,0;1.5;2.0;1;0,0;52,0;39,0;13,0;0,25;Cooperativa;Débito
HF202502833;2025-08-03;2025;8;Hortfruit Moema;Brooklin;Delivery app;PF;Legume;Brócolis;un;8,0;4.5;7.99;1;0,0;63,92;36,0;27,92;0,4368;Importadora;Crédito
HF202502834;2025-02-27;2025;2;Hortfruit Pinheiros;Santana;WhatsApp;Mercado;Fruta;Maracujá;kg;4,08;8.5;11.99;0;0,0;48,92;34,68;14,24;0,2911;Produtor local;Vale-alimentação
HF202502835;2025-10-12;2025;10;Hortfruit Santo Amaro;Bela Vista;WhatsApp;Mercado;Verdura;Manjericão;maço;26,0;2.0;4.5;0;0,0;117,0;52,0;65,0;0,5556;CEAGESP (atacado);Dinheiro
HF202502836;2025-11-12;2025;11;Hortfruit Tatuapé;Bela Vista;Retirada;Lanchonete;Fruta;Kiwi;kg;8,49;21.0;28.99;0;0,0;246,13;178,29;67,84;0,2756;Produtor local;Vale-alimentação
